"SHIPPING_QUOTE_ID","CART_ID","CUSTOMER_ID","DELIVERY_STREET_ADDRESS","DELIVERY_CITY","DELIVERY_COMPANY","DELIVERY_FIRST_NAME","DELIVERY_LAST_NAME","DELIVERY_POSTCODE","DELIVERY_STATE","DELIVERY_TELEPHONE","SHIPPING_NUMBER_DAYS","FREE_SHIPPING","QUOTE_HANDLING","MODULE","OPTION_CODE","OPTION_DELIVERY_DATE","OPTION_NAME","OPTION_SHIPPING_DATE","ORDER_ID","QUOTE_PRICE","QUOTE_DATE","DELIVERY_COUNTRY_ID","DELIVERY_ZONE_ID"
"500","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:00:47","NULL","0.00","2018-01-13 16:00:47","13","8"
"501","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:00:56","NULL","19.99","2018-01-13 16:00:56","13","8"
"502","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:00:56","NULL","19.99","2018-01-13 16:00:56","13","8"
"503","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:00:56","NULL","0.00","2018-01-13 16:00:56","13","8"
"504","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:00:56","NULL","0.00","2018-01-13 16:00:56","13","8"
"505","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:05:38","NULL","0.00","2018-01-13 16:05:38","13","8"
"506","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:05:46","NULL","19.99","2018-01-13 16:05:46","13","8"
"507","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:05:46","NULL","19.99","2018-01-13 16:05:46","13","8"
"508","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:05:46","NULL","0.00","2018-01-13 16:05:46","13","8"
"509","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:05:46","NULL","0.00","2018-01-13 16:05:46","13","8"
"510","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:06:37","NULL","0.00","2018-01-13 16:06:37","13","8"
"511","1","NULL","352 Du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J8","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:06:46","NULL","19.99","2018-01-13 16:06:46","13","8"
"512","1","NULL","352 Du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J8","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:06:46","NULL","0.00","2018-01-13 16:06:46","13","8"
"513","1","NULL","352 Du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J8","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:06:46","NULL","19.99","2018-01-13 16:06:46","13","8"
"514","1","NULL","352 Du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J8","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:06:46","NULL","0.00","2018-01-13 16:06:46","13","8"
"515","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:09:48","NULL","0.00","2018-01-13 16:09:48","13","8"
"516","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:09:54","NULL","19.99","2018-01-13 16:09:54","13","8"
"517","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:09:54","NULL","19.99","2018-01-13 16:09:54","13","8"
"518","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:09:54","NULL","0.00","2018-01-13 16:09:54","13","8"
"519","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:09:54","NULL","0.00","2018-01-13 16:09:54","13","8"
"520","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:11:52","NULL","0.00","2018-01-13 16:11:52","13","8"
"521","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:11:56","NULL","19.99","2018-01-13 16:11:56","13","8"
"522","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:11:56","NULL","0.00","2018-01-13 16:11:56","13","8"
"523","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:11:56","NULL","19.99","2018-01-13 16:11:56","13","8"
"524","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:11:56","NULL","0.00","2018-01-13 16:11:56","13","8"
"525","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:21:33","NULL","0.00","2018-01-13 16:21:33","13","8"
"526","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:21:40","NULL","19.99","2018-01-13 16:21:40","13","8"
"527","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:21:40","NULL","0.00","2018-01-13 16:21:40","13","8"
"528","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:21:40","NULL","19.99","2018-01-13 16:21:40","13","8"
"529","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:21:40","NULL","0.00","2018-01-13 16:21:40","13","8"
"530","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:24:29","NULL","0.00","2018-01-13 16:24:29","13","8"
"531","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:24:43","NULL","19.99","2018-01-13 16:24:43","13","8"
"532","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:24:43","NULL","0.00","2018-01-13 16:24:43","13","8"
"533","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:24:43","NULL","19.99","2018-01-13 16:24:43","13","8"
"534","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:24:43","NULL","0.00","2018-01-13 16:24:43","13","8"
"535","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:26:21","NULL","0.00","2018-01-13 16:26:21","13","8"
"536","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:26:26","NULL","19.99","2018-01-13 16:26:26","13","8"
"537","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:26:26","NULL","0.00","2018-01-13 16:26:26","13","8"
"538","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:26:26","NULL","19.99","2018-01-13 16:26:26","13","8"
"539","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:26:26","NULL","0.00","2018-01-13 16:26:26","13","8"
"540","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:32:28","NULL","0.00","2018-01-13 16:32:28","13","8"
"541","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:32:34","NULL","19.99","2018-01-13 16:32:34","13","8"
"542","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:32:34","NULL","0.00","2018-01-13 16:32:34","13","8"
"543","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:32:34","NULL","19.99","2018-01-13 16:32:34","13","8"
"544","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:32:34","NULL","0.00","2018-01-13 16:32:34","13","8"
"545","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:34:16","NULL","0.00","2018-01-13 16:34:16","13","8"
"546","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:34:20","NULL","0.00","2018-01-13 16:34:20","13","8"
"547","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:34:23","NULL","19.99","2018-01-13 16:34:23","13","8"
"548","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:34:23","NULL","19.99","2018-01-13 16:34:23","13","8"
"549","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:34:23","NULL","0.00","2018-01-13 16:34:23","13","8"
"550","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:34:23","NULL","0.00","2018-01-13 16:34:23","13","8"
"551","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:35:05","NULL","0.00","2018-01-13 16:35:05","13","8"
"552","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:35:10","NULL","19.99","2018-01-13 16:35:10","13","8"
"553","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:35:10","NULL","0.00","2018-01-13 16:35:10","13","8"
"554","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:35:10","NULL","19.99","2018-01-13 16:35:10","13","8"
"555","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:35:10","NULL","0.00","2018-01-13 16:35:10","13","8"
"556","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:37:02","NULL","0.00","2018-01-13 16:37:02","13","8"
"557","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:41:29","NULL","0.00","2018-01-13 16:41:29","13","8"
"558","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:42:30","NULL","0.00","2018-01-13 16:42:30","13","8"
"559","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:48:02","NULL","0.00","2018-01-13 16:48:02","13","8"
"560","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:48:26","NULL","0.00","2018-01-13 16:48:26","13","8"
"561","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:48:32","NULL","19.99","2018-01-13 16:48:32","13","8"
"562","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:48:32","NULL","19.99","2018-01-13 16:48:32","13","8"
"563","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:48:32","NULL","0.00","2018-01-13 16:48:32","13","8"
"564","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:48:32","NULL","0.00","2018-01-13 16:48:32","13","8"
"565","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:50:30","NULL","0.00","2018-01-13 16:50:30","13","8"
"566","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:50:34","NULL","19.99","2018-01-13 16:50:34","13","8"
"567","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 16:50:34","NULL","19.99","2018-01-13 16:50:34","13","8"
"568","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:50:34","NULL","0.00","2018-01-13 16:50:34","13","8"
"569","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:50:34","NULL","0.00","2018-01-13 16:50:34","13","8"
"570","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 16:53:34","NULL","0.00","2018-01-13 16:53:34","13","8"
"571","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:05:55","NULL","0.00","2018-01-13 17:05:55","13","8"
"572","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:07:05","NULL","0.00","2018-01-13 17:07:05","13","8"
"573","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 17:07:11","NULL","19.99","2018-01-13 17:07:11","13","8"
"574","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:07:11","NULL","0.00","2018-01-13 17:07:11","13","8"
"575","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 17:07:11","NULL","19.99","2018-01-13 17:07:11","13","8"
"576","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:07:11","NULL","0.00","2018-01-13 17:07:11","13","8"
"577","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:07:43","NULL","0.00","2018-01-13 17:07:43","13","8"
"578","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:08:36","NULL","0.00","2018-01-13 17:08:36","13","8"
"579","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 17:08:43","NULL","19.99","2018-01-13 17:08:43","13","8"
"580","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 17:08:43","NULL","19.99","2018-01-13 17:08:43","13","8"
"581","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:08:43","NULL","0.00","2018-01-13 17:08:43","13","8"
"582","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 17:08:43","NULL","0.00","2018-01-13 17:08:43","13","8"
"583","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 18:14:41","NULL","0.00","2018-01-13 18:14:41","13","8"
"584","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 18:15:09","NULL","0.00","2018-01-13 18:15:09","13","8"
"585","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:12:03","NULL","0.00","2018-01-13 19:12:03","13","8"
"586","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:24:33","NULL","0.00","2018-01-13 19:24:33","13","8"
"587","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 19:24:44","NULL","19.99","2018-01-13 19:24:44","13","8"
"588","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 19:24:44","NULL","19.99","2018-01-13 19:24:44","13","8"
"589","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:24:44","NULL","0.00","2018-01-13 19:24:44","13","8"
"590","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:24:44","NULL","0.00","2018-01-13 19:24:44","13","8"
"591","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:30:36","NULL","0.00","2018-01-13 19:30:36","13","8"
"592","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:31:24","NULL","0.00","2018-01-13 19:31:24","13","8"
"593","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 19:31:46","NULL","19.99","2018-01-13 19:31:46","13","8"
"594","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 19:31:46","NULL","19.99","2018-01-13 19:31:46","13","8"
"595","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:31:46","NULL","0.00","2018-01-13 19:31:46","13","8"
"596","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:31:46","NULL","0.00","2018-01-13 19:31:46","13","8"
"597","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:56:52","NULL","0.00","2018-01-13 19:56:52","13","8"
"598","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 19:56:59","NULL","19.99","2018-01-13 19:56:59","13","8"
"599","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 19:56:59","NULL","19.99","2018-01-13 19:56:59","13","8"
"600","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:56:59","NULL","0.00","2018-01-13 19:56:59","13","8"
"601","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 19:56:59","NULL","0.00","2018-01-13 19:56:59","13","8"
"602","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 20:00:38","NULL","0.00","2018-01-13 20:00:38","13","8"
"603","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 20:00:43","NULL","19.99","2018-01-13 20:00:43","13","8"
"604","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 20:00:43","NULL","19.99","2018-01-13 20:00:43","13","8"
"605","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 20:00:43","NULL","0.00","2018-01-13 20:00:43","13","8"
"606","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 20:00:43","NULL","0.00","2018-01-13 20:00:43","13","8"
"607","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 21:13:30","NULL","0.00","2018-01-13 21:13:30","13","8"
"608","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 21:13:40","NULL","19.99","2018-01-13 21:13:40","13","8"
"609","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-13 21:13:40","NULL","19.99","2018-01-13 21:13:40","13","8"
"610","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 21:13:40","NULL","0.00","2018-01-13 21:13:40","13","8"
"611","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-13 21:13:40","NULL","0.00","2018-01-13 21:13:40","13","8"
